Rep,Treat,SPP,Clone,Row,Col,ID #,1997_Height,1997_Diam,1998_Height,1998_Diam,1999_Height,1999_Diam,2000_Height,2000_Diam,2001_Height,2001_Diam@3cm,2001_Diam@10cm,2002_Height,2002_Diam,2003_Height,2003_Diam@10cm,2003_DBH,2004_Height,2004_Diam@10cm,2004_DBH,2005_Height,2005_Diam@10cm,2005_DBH,2006_Height,2006_DBH,2007_Height,2007_DBH,2008_Height,2008_DBH,Notes,Comment1,Comment2,Comment3
3,4,A,216,M,12,7782,36,0.61,155,2.288,289,4.52,355,5.00,461,6,5.25,513,5.76,652,6.46,4.73,766,7.08,5.42,851,7.7,6.07,929,6.81,1027,7.65,1120,8.3,"02: Dead, broken? 03: Growing; ",,,
3,4,B,B,M,13,7783,22,0.36,75,1.158,229,2.87,245,3.19,304,3.81,3.19,365,3.57,404,3.63,2.11,455,3.9,2.41,469,4,2.64,511,2.79,513,2.80,507,2.8,08: Hgt v,,,
3,4,A,259,M,14,7784,45.5,0.82,150,2.114,210,3.53,233,3.96,262,4.48,4.12,348,4.30,444,4.46,2.42,457,4.52,2.7,490,4.5,2.74,517,2.82,513,2.90,,,"A misplant of 216, actually 259; ",,,
3,4,B,B,N,14,7798,47.5,0.6,153,2.453,336,5.04,381,5.59,405,6.61,5.81,518,6.49,595,6.81,4.11,658,7.6,4.72,721,8,5.35,770,5.88,880,6.50,951,7.02,,,,
3,4,A,216,N,13,7797,11.5,0.26,76,0.715,181,1.61,215,1.79,245,2,1.89,263,2.10,276,2.29,1.4,277,2.22,1.41,289,2.2,1.41,284,1.58,,,,,02: Dead? 03: Tree growing 07:Dead,,,
3,4,B,B,N,12,7796,20,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,98: Dead,,,
3,4,A,216,N,11,7795,74.5,0.65,256,2.455,357,4.38,421,5.29,441,6.05,5.62,518,6.24,664,7.00,5.4,719,7.6,6.02,808,8.3,6.62,946,7.25,1050,8.06,1185,8.68,,,,
3,4,B,B,N,10,7794,60,0.44,117,1.24,227,2.32,230,2.47,243,2.91,2.41,273,2.55,296,2.45,1.27,370,2.78,1.43,358,2.6,1.56,377,1.7,398,1.80,413,1.8,,,,
3,4,A,216,N,9,7793,85.5,0.73,142,2.706,329,4.65,375,4.98,440,5.65,6.02,563,6.65,680,7.42,5.53,728,8.5,6.36,887,8.9,7.10,990,7.82,1161,8.80,1266,9.56,,,,
3,4,B,B,N,8,7792,54,0.53,131,1.821,262,3.76,312,3.92,338,4.36,4,518,4.39,472,5.06,2.79,530,5.82,3.59,590,6.5,4.07,631,4.65,747,5.26,801,5.6,03: Measured twice,2003_Height: VQ: Changed from 461 to 472 - remeasure. 5-5-4,,
3,4,A,216,N,7,7791,25,0.47,159,1.443,204,2.51,239,2.91,328,3.49,3.27,413,3.57,533,4.01,3.1,554,4.32,3.54,602,4.8,4.00,635,4.37,712,4.70,791,,99: Dead; 00: Tree growing,2003_Height: VQ: Changed from 316 to 533 - remeasure. 5-5-4,,
3,4,B,B,N,6,7790,37,0.4,109,1.347,190,2.81,220,3.32,297,3.7,3.52,383,3.66,397,3.88,2.21,456,4.5,2.74,537,4.9,3.28,595,3.77,653,4.10,723,4.25,,,,
3,4,A,216,O,6,7804,38,0.62,128,2.008,207,3.01,224,3.43,274,3.67,3.25,337,3.82,457,4.17,2.73,481,4.24,3,581,5.3,3.14,671,3.27,756,3.36,767,3.43,,,,
3,4,B,B,O,7,7805,35,0.48,108,1.732,247,2.99,302,3.67,318,4.29,3.81,405,4.46,462,4.84,2.65,520,5.48,3.24,580,6,3.90,636,4.42,783,4.92,826,5.3,,,,
3,4,A,216,O,8,7806,82,0.82,190,2.417,270,3.88,290,4.10,362,4.79,4.48,487,4.84,576,5.41,4.17,606,5.89,4.67,700,6.5,5.16,771,5.61,871,6.09,952,6.5,,,,
3,4,B,B,O,9,7807,44,0.62,158,2.019,294,3.82,307,3.99,336,4.21,3.78,346,3.82,343,3.79,2.1,333,3.8,2.08,,,,,,,,,,04: Ht measured 2x; 05: Dead  ,,,
3,4,A,216,O,10,7808,66,0.83,148,2.548,295,3.98,327,4.50,392,4.9,4.55,521,5.09,659,5.73,4.4,720,6.36,5.05,811,7.1,5.74,922,6.27,1027,6.85,1166,7.32,,,,
3,4,B,B,O,11,7809,65,0.63,143,1.963,283,3.88,326,3.89,354,4.2,3.8,361,3.98,356,4.84,2.08,,,,,,,,,,,,,03: Measured twice 06:missing ,,,
3,4,A,216,O,12,7810,46.5,0.58,146,1.874,257,3.25,305,3.55,319,3.91,3.72,409,3.98,522,4.30,3.25,540,4.46,3.5,611,4.7,3.66,690,3.88,738,3.95,764,4,,,,
3,4,B,B,O,13,7811,41,0.55,123,1.828,257,3.48,317,4.05,351,4.6,4.24,429,4.62,492,4.77,3.19,560,5.23,3.57,631,5.4,3.99,672,4.32,701,4.50,732,4.54,,,,
3,4,A,216,O,14,7812,31,0.55,88,1.567,178,3,217,3.20,354,3.61,3.5,482,3.88,612,4.36,3.18,670,4.73,3.65,750,5.1,4.06,786,4.47,850,4.82,879,5.16,,,,
3,4,B,B,P,14,7825,25.5,0.35,54,0.623,105,1.14,101,1.19,106,1.3,1.2,119,1.33,115,1.37,,120,1.22,,130,1.1,0.10,142,0.1,147,0.10,142,0.1,04: Ht & Dia measured 2x; 08: Hgt v,2002_Diam: measured,2004_Diam@10cm: VSQ: Changed from 1.42 to 1.22. Remeasure. 1-10-5.,
3,4,A,216,P,13,7824,73,0.76,158,2.739,368,4.71,405,5.20,487,6.29,5.68,551,6.37,681,7.13,5.44,777,7.78,6.1,827,8.4,6.78,930,7.49,1051,8.39,1159,9.2,,,,
3,4,B,B,P,12,7823,42,0.68,158,2.673,295,4.81,346,4.37,405,5.09,4.52,452,5.12,456,5.67,3.09,485,6,3.23,535,6.3,3.28,547,3.29,551,3.30,,,"08: Rechecked: sprout dia is 1.82, biggest hgt=385",,,
3,4,A,216,P,11,7822,60.5,0.61,180,2.16,315,3.69,335,4.20,365,4.42,4.19,418,3.44,540,4.71,3.31,603,4.9,3.6,663,4.89,3.63,732,3.73,727,3.76,,,02: Bent,,,
3,4,B,B,P,10,7821,71,0.75,198,2.356,337,4.12,356,4.43,404,4.78,4.25,469,5.32,510,5.94,3.04,590,5.95,3.51,674,5.5,3.86,735,4.11,801,4.50,843,4.7,,,,
3,4,A,216,P,9,7820,97.5,0.85,222,2.853,374,4.48,416,5.10,470,5.81,5.58,595,6.33,684,7.32,5.6,770,8.12,6.37,911,9.1,7.20,986,7.98,1126,9.03,1313,9.97,,,,
3,4,B,B,P,8,7819,39,0.68,158,1.762,314,3.63,345,4.07,392,4.5,4.18,486,4.62,525,5.09,3.61,584,5.5,4.06,620,6,4.53,638,5.01,761,5.27,813,5.39,,,,
3,4,A,216,P,7,7818,42,0.7,131,1.978,182,2.57,205,2.77,326,2.97,2.9,391,3.09,446,5.22,2.48,470,3.46,2.7,515,3.6,2.84,549,3.08,532,2.91,,,07: Dia v,,,
3,4,B,B,Q,7,7831,40.5,0.54,131,1.854,268,3.65,314,4.05,388,4.42,4.11,463,4.71,525,5.19,3.88,586,5.89,4.25,686,6.3,4.72,785,5.86,895,6.30,923,7.02,,,,
3,4,A,216,Q,8,7832,78.5,0.89,184,2.75,288,4.17,327,4.59,386,5.32,4.98,492,5.54,510,5.98,4.29,663,6.41,4.71,765,7.1,5.33,912,5.77,995,6.42,1128,7.07,06:v  ,,,
3,4,B,B,Q,9,7833,43,0.74,160,2.302,300,4.21,339,4.63,388,5.13,4.5,433,4.62,498,5.44,3.23,582,6.03,3.9,673,6.6,4.45,748,5.15,803,5.69,823,6.28,02: Dead? 03: Tree growing 06:A,,,
3,4,A,216,Q,10,7834,49.5,0.59,143,1.767,243,2.66,263,3.02,325,3.49,3.31,400,4.68,558,3.76,2.76,539,3.8,3.02,583,4,3.20,582,3.31,603,3.29,626,3.32,02: Dia lrg; 03: Dia measured 2x; 04 Ht measured 2x,,,
3,4,B,B,Q,11,7835,57,0.73,146,2.677,276,5.09,358,4.77,442,6.3,5.3,457,5.57,576,5.83,3.27,656,6.32,3.9,682,6.9,4.53,806,5.3,886,5.87,949,6.26,,,,
3,4,A,216,Q,12,7836,41,0.65,151,1.97,223,3.22,244,3.66,368,4.08,3.73,457,4.30,502,4.33,3.28,607,4.64,3.4,664,4.8,3.55,,,,,,,06:dead  ,,,
3,4,B,B,Q,13,7837,33,0.4,117,1.51,222,3.25,299,4.42,396,5.27,4.65,466,5.44,606,5.67,3.53,600,6.45,4.19,660,7.1,4.80,703,5.4,782,5.93,838,6.48,,,,
3,4,A,216,Q,14,7838,79,0.79,204,2.725,295,4.23,332,4.92,414,5.51,5.2,519,5.89,613,6.43,4.78,673,6.89,5.18,808,7.4,5.60,935,6.09,1066,6.50,1176,7,,,,
3,4,B,B,R,14,7851,21,0.31,62,0.874,145,1.43,222,2.21,297,2.93,2.77,376,3.02,430,5.41,2.09,476,3.4,2.41,518,3.7,2.71,583,2.99,665,3.25,698,3.46,,,,
3,4,A,216,R,13,7850,48,0.58,207,2.121,282,3.35,344,3.91,407,4.51,4.32,518,5.57,619,5.19,4.2,663,5.55,4.52,765,5.9,4.88,895,5.3,987,5.70,1010,6.19,,,,
3,4,B,B,R,12,7849,57,0.6,153,2.137,260,3.07,321,3.07,355,3.82,2.98,416,3.09,443,3.18,2.13,466,3.45,2.36,491,3.5,2.44,538,2.69,607,2.69,612,2.7,,,,
3,4,A,216,R,11,7848,54,0.75,239,2.344,382,3.89,424,4.57,479,5.42,4.98,549,5.57,680,6.33,5.1,805,6.95,5.7,910,7.8,6.35,998,7.07,1069,7.81,1271,8.45,,,,
3,4,B,B,R,10,7847,52.5,0.63,112,1.669,254,3.07,298,3.37,333,3.67,3.36,383,4.74,434,4.33,2.27,488,3.9,2.7,544,4.2,3.12,609,3.43,670,3.70,739,3.92,03: Diameter measured twice  ,2003_Diam@10cm: VQ: Changed from 3.50 to 4.33 - remeasure. 5-6-4,,
3,4,A,216,R,9,7846,83.5,0.88,127,2.759,356,4.21,384,4.72,409,5.48,5.19,467,5.79,648,6.37,4.76,685,6.9,5.23,778,7.4,5.73,845,6.29,943,7.01,1104,7.65,,,,
3,4,B,B,R,8,7845,25,0.44,98,1.573,212,3.47,222,3.16,250,3.53,3.1,255,3.28,254,4.02,1.1,254,3.28,1.19,,,,,,,,,,03: Measured twice; 05: Dead  ,2003_Height: VQ: Changed from 248 to 254 - remeasure. 5-5-4,,
3,4,A,216,R,7,7844,47.5,0.58,127,1.47,279,2.22,186,2.34,224,2.53,2.49,269,2.61,376,2.67,1.63,400,2.72,1.78,,,,,,,,,,02: Bent by scaffold; 05: Dead,,,
3,4,A,216,S,8,7857,25,0.4,91,0.995,166,1.67,174,1.75,205,2.07,1.9,218,2.01,229,2.10,1.15,253,2.26,1.3,281,2.2,1.32,284,1.4,,1.40,,,07:Dead  ,,,
3,4,B,B,S,9,7858,41,0.6,144,2.062,281,4.13,290,4.18,350,4.82,4.21,389,4.49,396,4.62,2.78,468,5.1,3.32,585,5.5,3.76,651,4.17,744,4.88,786,5.4,02: Dead? 03: Tree growing,,,
3,4,A,216,S,10,7859,88,0.73,148,2.344,232,3.33,257,3.56,304,3.82,3.68,356,3.92,405,4.04,2.84,475,4.2,2.98,526,4.2,3.02,523,3.1,572,3.09,555,3.11,08: Hgt v,,,
3,4,B,B,S,11,7860,67,0.74,136,1.543,263,3.1,267,3.26,307,3.74,2.88,349,3.60,366,4.15,1.89,391,3.65,2.29,395,3.6,2.53,403,3.69,419,2.62,429,2.62,02: Damage by scaffold   07: Dia v Remeasured 07Dia 5-15-08 BAB,,,
3,4,A,216,S,12,7861,77.5,0.79,251,2.747,313,5.25,353,5.44,402,6.68,5.91,506,6.49,624,6.72,4.87,682,7.12,5.19,800,7.4,5.63,872,6.02,996,6.50,1012,6.9,,,,
3,4,B,B,S,13,7862,34,0.36,88,1.195,160,1.91,167,1.88,172,2.11,1.88,164,1.97,174,1.91,0.58,190,1.9,0.78,186,1.8,0.65,,,,,,,06:missing,,,
3,4,A,216,S,14,7863,40,0.63,161,2.026,257,3,302,3.56,410,3.95,3.79,517,4.23,536,4.58,3.46,585,4.67,3.57,628,5,3.94,698,4.35,686,4.35,668,4.57,"07: Dia 16"" avg;  08: Dia 12"" avg on BAB remeasure, top broken by scaffold",,,
3,4,B,B,T,14,7874,24,0.32,69,0.879,155,1.8,199,2.26,301,2.84,2.66,326,3.02,338,3.72,1.79,400,3.54,2.19,450,3.9,2.47,495,2.79,554,3.07,601,3.21,,,,
3,4,A,216,T,13,7873,51,0.68,195,1.952,307,3.25,386,3.72,435,4.3,4.11,501,4.62,602,5.00,3.98,657,5.3,4.25,734,5.7,4.61,877,5.03,952,5.55,1075,6,,,,
3,4,B,B,T,12,7872,71,0.6,181,1.921,364,4.38,430,3.92,467,4.86,4.08,486,4.62,508,5.16,2.78,528,5.55,3,540,5.8,3.20,554,3.3,723,3.32,763,3.34,,,,
3,4,A,216,T,11,7871,75,0.77,164,1.805,265,3.13,294,3.48,353,3.79,3.57,459,3.98,528,4.46,3.32,565,4.8,3.7,717,5.2,4.14,839,4.6,853,4.99,943,5.45,,,,
3,4,B,B,T,10,7870,23,0.52,105,1.659,208,2.69,213,2.90,235,3.14,3.02,244,3.09,244,3.93,1.01,,,,135,1,,,,,,,,03: Measured twice. 04: Dead; 05: Sprouting from the roots; Ht of sprout  ,2003_Height: VQ: Changed from 236 to 244 - remeasure. 5-5-4,,
3,4,A,216,T,9,7869,48,0.72,182,1.799,279,3.04,310,3.52,340,3.9,3.61,403,4.20,435,4.52,3.62,484,5.15,4.02,546,5.5,4.47,621,4.9,726,5.28,919,5.58,08: Hgt remeasured,,,
3,4,A,216,U,12,7882,49.5,0.73,172,2.257,318,4.01,,,,,,,,,,,,,,,,,,,,,,,00: Harvested,,,
3,4,B,B,U,13,7883,31,0.44,128,1.9,291,4.03,315,4.30,365,4.84,4.33,437,4.81,486,5.09,3.09,574,5.8,3.68,623,6.9,4.23,697,4.57,784,5.16,814,5.65,,,,
3,4,A,216,U,14,7884,72,0.76,189,2.732,282,4.11,346,4.42,469,5.2,4.83,540,5.38,678,5.89,4.53,735,6.2,5,834,6.4,5.52,875,6.3,970,6.92,1074,7.42,,,,
